timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Latency
1.74E+12,120,/jforum/forums/show/1.page-501,200,,Admin2 2-5,text,TRUE,,16009,575,9,26,http://172.26.129.206:8080/jforum/forums/show/1.page,120,0,0,,,,,,,Type32,,
1.74E+12,675,/jforum/jforum.page-127,200,,Admin 1-1,text,TRUE,,13747,1793,17,27,http://172.26.129.206:8080/jforum/forums/list.page,306,0,8,,,,,,,Type34,,
1.74E+12,306,/jforum/jforum.page-127-0,302,,Admin 1-1,,TRUE,,221,413,17,27,http://172.26.129.206:8080/jforum/jforum.page,306,0,8,,,,,,,Type38,,
1.74E+12,223,/jforum/jforum.page-127-1,302,,Admin 1-1,,TRUE,,155,454,17,27,http://172.26.129.206:8080/jforum,223,0,0,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-2,301,,Admin 1-1,text,TRUE,,166,455,17,27,http://172.26.129.206:8080/jforum/,8,0,0,,,,,,,Type38,,
1.74E+12,138,/jforum/jforum.page-127-3,200,,Admin 1-1,text,TRUE,,13205,471,17,27,http://172.26.129.206:8080/jforum/forums/list.page,138,0,8,,,,,,,Type38,,
1.74E+12,205,/jforum/jforum.page-127,200,,Admin 1-13,text,TRUE,,13747,1793,18,29,http://172.26.129.206:8080/jforum/forums/list.page,31,0,16,,,,,,,Type38,,
1.74E+12,31,/jforum/jforum.page-127-0,302,,Admin 1-13,,TRUE,,221,413,18,29,http://172.26.129.206:8080/jforum/jforum.page,31,0,16,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-1,302,,Admin 1-13,,TRUE,,155,454,18,29,http://172.26.129.206:8080/jforum,9,0,0,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-2,301,,Admin 1-13,text,TRUE,,166,455,18,29,http://172.26.129.206:8080/jforum/,8,0,0,,,,,,,Type38,,
1.74E+12,156,/jforum/jforum.page-127-3,200,,Admin 1-13,text,TRUE,,13205,471,18,29,http://172.26.129.206:8080/jforum/forums/list.page,156,0,7,,,,,,,Type38,,
1.74E+12,151,/jforum/forums/show/1.page-501,200,,Admin2 2-4,text,TRUE,,16009,575,11,29,http://172.26.129.206:8080/jforum/forums/show/1.page,151,0,0,,,,,,,Type38,,
1.74E+12,150,/jforum/forums/list.page-143,200,,Admin 1-2,text,TRUE,,13205,525,18,29,http://172.26.129.206:8080/jforum/forums/list.page,150,0,0,,,,,,,Type34,,
1.74E+12,369,/jforum/user/login.page-490,200,,Admin2 2-2,text,TRUE,,6785,552,11,29,http://172.26.129.206:8080/jforum/user/login.page,369,0,6,,,,,,,Type32,,
1.74E+12,156,/jforum/recentTopics/list.page-151,200,,Admin 1-4,text,TRUE,,8422,552,18,29,http://172.26.129.206:8080/jforum/recentTopics/list.page,156,0,0,,,,,,,Type60,,
1.74E+12,119,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-6,bin,TRUE,,468,582,11,29,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,119,0,0,,,,,,,Type53,,
1.74E+12,141,/jforum/forums/newMessages.page-499,200,,Admin2 2-3,text,TRUE,,10451,629,11,29,http://172.26.129.206:8080/jforum/forums/newMessages.page,141,0,0,,,,,,,Type54,,
1.74E+12,193,/jforum/jforum.page-492,200,,Admin2 2-7,text,TRUE,,13613,1625,11,29,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=IILS-FM56-3L5S-IEUQ-NMW5-AWVT-SK7E-6JVO,27,0,0,,,,,,,Type33,,
1.74E+12,27,/jforum/jforum.page-492-0,302,,Admin2 2-7,,TRUE,,529,921,11,29,http://172.26.129.206:8080/jforum/jforum.page,27,0,0,,,,,,,Type38,,
1.74E+12,166,/jforum/jforum.page-492-1,200,,Admin2 2-7,text,TRUE,,13084,704,11,29,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=IILS-FM56-3L5S-IEUQ-NMW5-AWVT-SK7E-6JVO,166,0,0,,,,,,,Type38,,
1.74E+12,127,/jforum/ping_session.jsp-491,200,,Admin2 2-9,text,TRUE,,543,546,12,30,http://172.26.129.206:8080/jforum/ping_session.jsp,127,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/js/list/moderation.page-502,200,,Admin2 2-5,text,TRUE,,1896,421,12,30,http://172.26.129.206:8080/jforum/js/list/moderation.page,16,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-498,200,,Admin2 2-6,text,TRUE,,543,619,12,30,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type39,,
1.74E+12,13,/jforum/ping_session.jsp-491,200,,Admin2 2-2,text,TRUE,,543,546,12,30,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-152,200,,Admin 1-4,text,TRUE,,543,549,18,30,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-500,200,,Admin2 2-3,text,TRUE,,543,570,12,30,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/js/list/moderation.page-502,200,,Admin2 2-4,text,TRUE,,1896,421,12,30,http://172.26.129.206:8080/jforum/js/list/moderation.page,15,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-503,200,,Admin2 2-5,text,TRUE,,543,565,13,31,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type39,,
1.74E+12,9,/jforum/templates/default/images/xml_button.gif-153,200,,Admin 1-4,bin,TRUE,,897,505,18,31,http://172.26.129.206:8080/jforum/templates/default/images/xml_button.gif,9,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-503,200,,Admin2 2-4,text,TRUE,,543,565,13,31,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type54,,
1.74E+12,9,/jforum/images/transp.gif-154,200,,Admin 1-4,bin,TRUE,,292,483,18,31,http://172.26.129.206:8080/jforum/images/transp.gif,9,0,0,,,,,,,Type41,,
1.74E+12,34,/jforum/user/login.page-490,200,,Admin2 2-11,text,TRUE,,6785,552,13,31,http://172.26.129.206:8080/jforum/user/login.page,32,0,10,,,,,,,Type37,,
1.74E+12,37,/jforum/jforum.page-139,200,,Admin 1-3,text,TRUE,,6379,842,19,32,http://172.26.129.206:8080/jforum/jforum.page,36,0,0,,,,,,,Type60,,
1.74E+12,35,/jforum/user/login.page-490,200,,Admin2 2-10,text,TRUE,,6785,552,13,32,http://172.26.129.206:8080/jforum/user/login.page,35,0,8,,,,,,,Type38,,
1.74E+12,42,/jforum/user/login.page-490,200,,Admin2 2-12,text,TRUE,,6785,552,13,32,http://172.26.129.206:8080/jforum/user/login.page,41,0,10,,,,,,,Type60,,
1.74E+12,43,/jforum/jforum.page-139,200,,Admin 1-2,text,TRUE,,6379,842,19,32,http://172.26.129.206:8080/jforum/jforum.page,41,0,0,,,,,,,Type60,,
1.74E+12,9,/jforum/ping_session.jsp-140,200,,Admin 1-3,text,TRUE,,543,522,19,32,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/ping_session.jsp-491,200,,Admin2 2-11,text,TRUE,,543,546,13,32,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,199,/jforum/jforum.page-492,200,,Admin2 2-1,text,TRUE,,13892,1625,13,32,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ILI0-BLLV-6VF9-AWEE-Q2PU-KKV2-V75D-QDN7,153,0,0,,,,,,,Type41,,
1.74E+12,153,/jforum/jforum.page-492-0,302,,Admin2 2-1,,TRUE,,529,921,13,32,http://172.26.129.206:8080/jforum/jforum.page,153,0,0,,,,,,,Type38,,
1.74E+12,46,/jforum/jforum.page-492-1,200,,Admin2 2-1,text,TRUE,,13363,704,13,32,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ILI0-BLLV-6VF9-AWEE-Q2PU-KKV2-V75D-QDN7,38,0,0,,,,,,,Type38,,
1.74E+12,28,/jforum/user/login.page-490,200,,Admin2 2-13,text,TRUE,,6785,552,13,32,http://172.26.129.206:8080/jforum/user/login.page,28,0,7,,,,,,,Type38,,
1.74E+12,12,/jforum/ping_session.jsp-491,200,,Admin2 2-12,text,TRUE,,543,546,13,32,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type60,,
1.74E+12,58,/jforum/forums/list.page-143,200,,Admin 1-10,text,TRUE,,13298,525,19,32,http://172.26.129.206:8080/jforum/forums/list.page,56,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-140,200,,Admin 1-2,text,TRUE,,543,522,19,32,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type32,,
1.74E+12,13,/jforum/ping_session.jsp-491,200,,Admin2 2-10,text,TRUE,,543,546,13,32,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-491,200,,Admin2 2-13,text,TRUE,,543,546,13,32,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/forums/newMessages.page-499,200,,Admin2 2-6,text,TRUE,,10451,629,14,33,http://172.26.129.206:8080/jforum/forums/newMessages.page,51,0,0,,,,,,,Type41,,
1.74E+12,45,/jforum/forums/list.page-504,200,,Admin2 2-4,text,TRUE,,13549,568,14,33,http://172.26.129.206:8080/jforum/forums/list.page,43,0,0,,,,,,,Type33,,
1.74E+12,82,/jforum/forums/list.page-130,200,,Admin 1-5,text,TRUE,,13484,471,20,34,http://172.26.129.206:8080/jforum/forums/list.page,76,0,0,,,,,,,Type32,,
1.74E+12,14,/jforum/ping_session.jsp-500,200,,Admin2 2-6,text,TRUE,,543,570,14,34,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type32,,
1.74E+12,25,/jforum/jforum.page-139,200,,Admin 1-10,text,TRUE,,6379,842,20,34,http://172.26.129.206:8080/jforum/jforum.page,25,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-505,200,,Admin2 2-4,text,TRUE,,543,563,14,34,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type38,,
1.74E+12,214,/jforum/jforum.page-141,200,,Admin 1-6,text,TRUE,,14078,1517,20,34,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=KCJT-VGAV-OI3Y-FH7P-BEN4-H8V9-EKRU-OG5U,119,0,0,,,,,,,Type41,,
1.74E+12,119,/jforum/jforum.page-141-0,302,,Admin 1-6,,TRUE,,529,837,20,34,http://172.26.129.206:8080/jforum/jforum.page,119,0,0,,,,,,,Type38,,
1.74E+12,95,/jforum/jforum.page-141-1,200,,Admin 1-6,text,TRUE,,13549,680,20,34,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=KCJT-VGAV-OI3Y-FH7P-BEN4-H8V9-EKRU-OG5U,88,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/ping_session.jsp-140,200,,Admin 1-10,text,TRUE,,543,522,20,34,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/ping_session.jsp-133,200,,Admin 1-5,text,TRUE,,543,527,20,34,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,61,/jforum/hottestTopics/list.page-155,200,,Admin 1-4,text,TRUE,,8399,559,20,34,http://172.26.129.206:8080/jforum/hottestTopics/list.page,61,0,0,,,,,,,Type41,,
1.74E+12,471,/jforum/jforum.page-127,200,,Admin 1-8,text,TRUE,,14026,1793,20,34,http://172.26.129.206:8080/jforum/forums/list.page,233,0,7,,,,,,,Type36,,
1.74E+12,233,/jforum/jforum.page-127-0,302,,Admin 1-8,,TRUE,,221,413,20,34,http://172.26.129.206:8080/jforum/jforum.page,233,0,7,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-1,302,,Admin 1-8,,TRUE,,155,454,20,34,http://172.26.129.206:8080/jforum,8,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-2,301,,Admin 1-8,text,TRUE,,166,455,20,34,http://172.26.129.206:8080/jforum/,9,0,0,,,,,,,Type38,,
1.74E+12,220,/jforum/jforum.page-127-3,200,,Admin 1-8,text,TRUE,,13484,471,20,34,http://172.26.129.206:8080/jforum/forums/list.page,212,0,121,,,,,,,Type38,,
1.74E+12,14,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-6,bin,TRUE,,468,506,20,36,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,14,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/ping_session.jsp-156,200,,Admin 1-4,text,TRUE,,543,550,20,36,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type54,,
1.74E+12,43,/jforum/user/login.page-490,200,,Admin2 2-14,text,TRUE,,6785,552,15,36,http://172.26.129.206:8080/jforum/user/login.page,43,0,12,,,,,,,Type41,,
1.74E+12,24,/jforum/user/login.page-134,200,,Admin 1-5,text,TRUE,,6247,529,21,37,http://172.26.129.206:8080/jforum/user/login.page,15,0,0,,,,,,,Type60,,
1.74E+12,95,/jforum/forums/list.page-504,200,,Admin2 2-5,text,TRUE,,13549,568,15,37,http://172.26.129.206:8080/jforum/forums/list.page,79,0,0,,,,,,,Type60,,
1.74E+12,38,/jforum/admBase/login.page-506,200,,Admin2 2-4,text,TRUE,,927,568,15,37,http://172.26.129.206:8080/jforum/admBase/login.page,38,0,0,,,,,,,Type32,,
1.74E+12,404,/jforum/jforum.page-127,200,,Admin 1-11,text,TRUE,,14026,1793,21,37,http://172.26.129.206:8080/jforum/forums/list.page,20,0,6,,,,,,,Type2,,
1.74E+12,20,/jforum/jforum.page-127-0,302,,Admin 1-11,,TRUE,,221,413,21,37,http://172.26.129.206:8080/jforum/jforum.page,20,0,6,,,,,,,Type38,,
1.74E+12,260,/jforum/jforum.page-127-1,302,,Admin 1-11,,TRUE,,155,454,21,37,http://172.26.129.206:8080/jforum,260,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-2,301,,Admin 1-11,text,TRUE,,166,455,21,37,http://172.26.129.206:8080/jforum/,9,0,0,,,,,,,Type38,,
1.74E+12,114,/jforum/jforum.page-127-3,200,,Admin 1-11,text,TRUE,,13484,471,21,37,http://172.26.129.206:8080/jforum/forums/list.page,103,0,8,,,,,,,Type38,,
1.74E+12,104,/jforum/forums/show/1.page-501,200,,Admin2 2-3,text,TRUE,,16009,575,15,37,http://172.26.129.206:8080/jforum/forums/show/1.page,93,0,0,,,,,,,Type38,,
1.74E+12,117,/jforum/forums/list.page-494,200,,Admin2 2-7,text,TRUE,,13549,621,15,37,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,106,0,0,,,,,,,Type34,,
1.74E+12,41,/jforum/ping_session.jsp-147,200,,Admin 1-6,text,TRUE,,543,543,21,39,http://172.26.129.206:8080/jforum/ping_session.jsp,41,0,0,,,,,,,Type32,,
1.74E+12,40,/jforum/ping_session.jsp-491,200,,Admin2 2-14,text,TRUE,,543,546,16,39,http://172.26.129.206:8080/jforum/ping_session.jsp,40,0,0,,,,,,,Type41,,
1.74E+12,151,/jforum/-129,200,,Admin 1-13,text,TRUE,,13650,982,21,39,http://172.26.129.206:8080/jforum/forums/list.page,12,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/-129-0,301,,Admin 1-13,text,TRUE,,166,511,21,39,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,12,0,0,,,,,,,Type1,,
1.74E+12,138,/jforum/-129-1,200,,Admin 1-13,text,TRUE,,13484,471,21,39,http://172.26.129.206:8080/jforum/forums/list.page,107,0,6,,,,,,,Type1,,
1.74E+12,42,/jforum/topDownloads/list.page-157,200,,Admin 1-4,text,TRUE,,6725,559,21,39,http://172.26.129.206:8080/jforum/topDownloads/list.page,42,0,0,,,,,,,Type1,,
1.74E+12,307,/jforum/jforum.page-492,200,,Admin2 2-8,text,TRUE,,14171,1625,16,39,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=Y1DG-53CE-QEM8-OYCS-3SN2-Q1PC-VV4M-G5ZC,157,0,0,,,,,,,Type55,,
1.74E+12,157,/jforum/jforum.page-492-0,302,,Admin2 2-8,,TRUE,,529,921,16,39,http://172.26.129.206:8080/jforum/jforum.page,157,0,0,,,,,,,Type38,,
1.74E+12,150,/jforum/jforum.page-492-1,200,,Admin2 2-8,text,TRUE,,13642,704,16,39,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=Y1DG-53CE-QEM8-OYCS-3SN2-Q1PC-VV4M-G5ZC,117,0,0,,,,,,,Type38,,
1.74E+12,396,/jforum/jforum.page-127,200,,Admin 1-12,text,TRUE,,14026,1793,21,39,http://172.26.129.206:8080/jforum/forums/list.page,20,0,7,,,,,,,Type38,,
1.74E+12,20,/jforum/jforum.page-127-0,302,,Admin 1-12,,TRUE,,221,413,21,39,http://172.26.129.206:8080/jforum/jforum.page,20,0,7,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-1,302,,Admin 1-12,,TRUE,,155,454,21,39,http://172.26.129.206:8080/jforum,9,0,0,,,,,,,Type38,,
1.74E+12,241,/jforum/jforum.page-127-2,301,,Admin 1-12,text,TRUE,,166,455,21,39,http://172.26.129.206:8080/jforum/,241,0,0,,,,,,,Type38,,
1.74E+12,126,/jforum/jforum.page-127-3,200,,Admin 1-12,text,TRUE,,13484,471,21,39,http://172.26.129.206:8080/jforum/forums/list.page,124,0,9,,,,,,,Type38,,
1.74E+12,40,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-7,bin,TRUE,,468,582,16,40,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,40,0,0,,,,,,,Type38,,
1.74E+12,43,/jforum/ping_session.jsp-505,200,,Admin2 2-5,text,TRUE,,543,563,16,40,http://172.26.129.206:8080/jforum/ping_session.jsp,43,0,0,,,,,,,Type54,,
1.74E+12,42,/jforum/admBase/menu.page-507,200,,Admin2 2-4,text,TRUE,,5605,566,16,40,http://172.26.129.206:8080/jforum/admBase/menu.page,42,0,0,,,,,,,Type41,,
1.74E+12,42,/jforum/js/list/moderation.page-502,200,,Admin2 2-3,text,TRUE,,1896,421,16,40,http://172.26.129.206:8080/jforum/js/list/moderation.page,42,0,0,,,,,,,Type4,,
1.74E+12,528,/jforum/jforum.page-127,200,,Admin 1-9,text,TRUE,,14026,1793,22,40,http://172.26.129.206:8080/jforum/forums/list.page,231,0,7,,,,,,,Type39,,
1.74E+12,231,/jforum/jforum.page-127-0,302,,Admin 1-9,,TRUE,,221,413,22,40,http://172.26.129.206:8080/jforum/jforum.page,231,0,7,,,,,,,Type38,,
1.74E+12,43,/jforum/ping_session.jsp-135,200,,Admin 1-5,text,TRUE,,543,526,22,40,http://172.26.129.206:8080/jforum/ping_session.jsp,43,0,0,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-1,302,,Admin 1-9,,TRUE,,155,454,22,40,http://172.26.129.206:8080/jforum,8,0,0,,,,,,,Type41,,
1.74E+12,7,/jforum/jforum.page-127-2,301,,Admin 1-9,text,TRUE,,166,455,22,40,http://172.26.129.206:8080/jforum/,7,0,0,,,,,,,Type38,,
1.74E+12,282,/jforum/jforum.page-127-3,200,,Admin 1-9,text,TRUE,,13484,471,22,40,http://172.26.129.206:8080/jforum/forums/list.page,270,0,124,,,,,,,Type38,,
1.74E+12,58,/jforum/user/login.page-288,200,,user1 3-1,text,TRUE,,6785,532,2,40,http://172.26.129.206:8080/jforum/user/login.page,58,0,14,,,,,,,Type38,,
1.74E+12,58,/jforum/user/login.page-490,200,,Admin2 2-15,text,TRUE,,6785,552,16,40,http://172.26.129.206:8080/jforum/user/login.page,58,0,15,,,,,,,Type60,,
1.74E+12,165,/jforum/-129,200,,Admin 1-1,text,TRUE,,13650,982,22,40,http://172.26.129.206:8080/jforum/forums/list.page,11,0,0,,,,,,,Type60,,
1.74E+12,11,/jforum/-129-0,301,,Admin 1-1,text,TRUE,,166,511,22,40,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,11,0,0,,,,,,,Type1,,
1.74E+12,153,/jforum/-129-1,200,,Admin 1-1,text,TRUE,,13484,471,22,40,http://172.26.129.206:8080/jforum/forums/list.page,140,0,8,,,,,,,Type1,,
1.74E+12,85,/jforum/forums/show/1.page-501,200,,Admin2 2-6,text,TRUE,,16009,575,16,40,http://172.26.129.206:8080/jforum/forums/show/1.page,71,0,0,,,,,,,Type1,,
1.74E+12,116,/jforum/forums/list.page-494,200,,Admin2 2-1,text,TRUE,,13828,621,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,101,0,0,,,,,,,Type34,,
1.74E+12,120,/jforum/jforum.page-492,200,,Admin2 2-11,text,TRUE,,14636,1625,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=A6WD-P4ZS-WJWF-NRGQ-Y69Y-KZCZ-JSVE-ID5A,34,0,0,,,,,,,Type32,,
1.74E+12,34,/jforum/jforum.page-492-0,302,,Admin2 2-11,,TRUE,,529,921,16,40,http://172.26.129.206:8080/jforum/jforum.page,34,0,0,,,,,,,Type38,,
1.74E+12,85,/jforum/jforum.page-492-1,200,,Admin2 2-11,text,TRUE,,14107,704,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=A6WD-P4ZS-WJWF-NRGQ-Y69Y-KZCZ-JSVE-ID5A,72,0,0,,,,,,,Type38,,
1.74E+12,120,/jforum/jforum.page-141,200,,Admin 1-3,text,TRUE,,14636,1517,22,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=1KOK-IBMS-H4UX-L4E5-94W6-2DUT-3IC8-QPJQ,29,0,0,,,,,,,Type38,,
1.74E+12,29,/jforum/jforum.page-141-0,302,,Admin 1-3,,TRUE,,529,837,22,40,http://172.26.129.206:8080/jforum/jforum.page,29,0,0,,,,,,,Type38,,
1.74E+12,91,/jforum/jforum.page-141-1,200,,Admin 1-3,text,TRUE,,14107,680,22,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=1KOK-IBMS-H4UX-L4E5-94W6-2DUT-3IC8-QPJQ,77,0,0,,,,,,,Type38,,
1.74E+12,294,/jforum/jforum.page-127,200,,Admin 1-15,text,TRUE,,14119,1793,22,40,http://172.26.129.206:8080/jforum/forums/list.page,129,0,8,,,,,,,Type38,,
1.74E+12,129,/jforum/jforum.page-127-0,302,,Admin 1-15,,TRUE,,221,413,22,40,http://172.26.129.206:8080/jforum/jforum.page,129,0,8,,,,,,,Type38,,
1.74E+12,11,/jforum/jforum.page-127-1,302,,Admin 1-15,,TRUE,,155,454,22,40,http://172.26.129.206:8080/jforum,11,0,0,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-2,301,,Admin 1-15,text,TRUE,,166,455,22,40,http://172.26.129.206:8080/jforum/,8,0,0,,,,,,,Type38,,
1.74E+12,145,/jforum/jforum.page-127-3,200,,Admin 1-15,text,TRUE,,13577,471,22,40,http://172.26.129.206:8080/jforum/forums/list.page,142,0,7,,,,,,,Type38,,
1.74E+12,532,/jforum/jforum.page-127,200,,Admin 1-7,text,TRUE,,14026,1793,22,40,http://172.26.129.206:8080/jforum/forums/list.page,227,0,7,,,,,,,Type38,,
1.74E+12,227,/jforum/jforum.page-127-0,302,,Admin 1-7,,TRUE,,221,413,22,40,http://172.26.129.206:8080/jforum/jforum.page,227,0,7,,,,,,,Type38,,
1.74E+12,7,/jforum/jforum.page-127-1,302,,Admin 1-7,,TRUE,,155,454,22,40,http://172.26.129.206:8080/jforum,7,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-2,301,,Admin 1-7,text,TRUE,,166,455,22,40,http://172.26.129.206:8080/jforum/,9,0,0,,,,,,,Type38,,
1.74E+12,288,/jforum/jforum.page-127-3,200,,Admin 1-7,text,TRUE,,13484,471,22,40,http://172.26.129.206:8080/jforum/forums/list.page,284,0,126,,,,,,,Type38,,
1.74E+12,17,/jforum/ping_session.jsp-158,200,,Admin 1-4,text,TRUE,,543,549,22,40,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type38,,
1.74E+12,164,/jforum/jforum.page-492,200,,Admin2 2-9,text,TRUE,,14636,1625,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=DIFR-Y0C0-ZVBX-9QIF-VLNT-KRVD-1RNZ-78CW,61,0,0,,,,,,,Type41,,
1.74E+12,61,/jforum/jforum.page-492-0,302,,Admin2 2-9,,TRUE,,529,921,16,40,http://172.26.129.206:8080/jforum/jforum.page,61,0,0,,,,,,,Type38,,
1.74E+12,102,/jforum/jforum.page-492-1,200,,Admin2 2-9,text,TRUE,,14107,704,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=DIFR-Y0C0-ZVBX-9QIF-VLNT-KRVD-1RNZ-78CW,96,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/ping_session.jsp-498,200,,Admin2 2-7,text,TRUE,,543,619,16,40,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type38,,
1.74E+12,155,/jforum/jforum.page-492,200,,Admin2 2-2,text,TRUE,,14729,1625,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=XRGP-LIVU-5H82-8DAC-X9WW-GI3I-XYFW-W7K4,51,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/jforum.page-492-0,302,,Admin2 2-2,,TRUE,,529,921,16,40,http://172.26.129.206:8080/jforum/jforum.page,51,0,0,,,,,,,Type38,,
1.74E+12,104,/jforum/jforum.page-492-1,200,,Admin2 2-2,text,TRUE,,14200,704,16,40,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=XRGP-LIVU-5H82-8DAC-X9WW-GI3I-XYFW-W7K4,97,0,0,,,,,,,Type38,,
1.74E+12,169,/jforum/jforum.page-127,200,,Admin 1-16,text,TRUE,,14584,1793,22,40,http://172.26.129.206:8080/jforum/forums/list.page,31,0,8,,,,,,,Type38,,
1.74E+12,31,/jforum/jforum.page-127-0,302,,Admin 1-16,,TRUE,,221,413,22,40,http://172.26.129.206:8080/jforum/jforum.page,31,0,8,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-1,302,,Admin 1-16,,TRUE,,155,454,22,40,http://172.26.129.206:8080/jforum,9,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-2,301,,Admin 1-16,text,TRUE,,166,455,22,40,http://172.26.129.206:8080/jforum/,9,0,0,,,,,,,Type38,,
