timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Response Time
1.74E+12,26,/jforum/user/login.page-490,200,,Admin2 2-3,text,TRUE,,6785,552,5,16,http://172.26.129.206:8080/jforum/user/login.page,25,0,10,,,,,,,Type60,,
1.74E+12,15,/jforum/jforum.page-141,200,,Admin 1-4,text,TRUE,,6379,837,11,16,http://172.26.129.206:8080/jforum/jforum.page,15,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/ping_session.jsp-133,200,,Admin 1-6,text,TRUE,,543,527,11,16,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/topDownloads/list.page-157,200,,Admin 1-1,text,TRUE,,5655,543,11,16,http://172.26.129.206:8080/jforum/topDownloads/list.page,15,0,0,,,,,,,Type55,,
1.74E+12,16,/jforum/hottestTopics/list.page-155,200,,Admin 1-2,text,TRUE,,5642,543,11,16,http://172.26.129.206:8080/jforum/hottestTopics/list.page,14,0,0,,,,,,,Type36,,
1.74E+12,14,/jforum/forums/newMessages.page-499,200,,Admin2 2-1,text,TRUE,,9381,613,5,16,http://172.26.129.206:8080/jforum/forums/newMessages.page,13,0,0,,,,,,,Type33,,
1.74E+12,12,/jforum/templates/default/images/xml_button.gif-153,200,,Admin 1-3,bin,TRUE,,897,489,11,16,http://172.26.129.206:8080/jforum/templates/default/images/xml_button.gif,12,0,0,,,,,,,Type54,,
1.74E+12,40,/jforum/-129,200,,Admin 1-7,text,TRUE,,16073,977,11,16,http://172.26.129.206:8080/jforum/install.jsp,11,0,0,,,,,,,Type1,,
1.74E+12,11,/jforum/-129-0,301,,Admin 1-7,text,TRUE,,161,511,11,16,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,11,0,0,,,,,,,Type1,,
1.74E+12,29,/jforum/-129-1,200,,Admin 1-7,text,TRUE,,15912,466,11,16,http://172.26.129.206:8080/jforum/install.jsp,22,0,12,,,,,,,Type1,,
1.74E+12,11,/jforum/ping_session.jsp-491,200,,Admin2 2-3,text,TRUE,,543,546,5,16,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-4,bin,TRUE,,468,490,11,16,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,9,0,0,,,,,,,Type54,,
1.74E+12,46,/jforum/-129,200,,Admin 1-8,text,TRUE,,16073,977,11,16,http://172.26.129.206:8080/jforum/install.jsp,12,0,0,,,,,,,Type1,,
1.74E+12,13,/jforum/-129-0,301,,Admin 1-8,text,TRUE,,161,511,11,16,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,12,0,0,,,,,,,Type1,,
1.74E+12,32,/jforum/-129-1,200,,Admin 1-8,text,TRUE,,15912,466,11,16,http://172.26.129.206:8080/jforum/install.jsp,25,0,12,,,,,,,Type1,,
1.74E+12,22,/jforum/user/login.page-490,200,,Admin2 2-5,text,TRUE,,6785,552,5,16,http://172.26.129.206:8080/jforum/user/login.page,21,0,9,,,,,,,Type60,,
1.74E+12,46,/jforum/-129,200,,Admin 1-9,text,TRUE,,16073,977,11,16,http://172.26.129.206:8080/jforum/install.jsp,12,0,0,,,,,,,Type1,,
1.74E+12,16,/jforum/-129-0,301,,Admin 1-9,text,TRUE,,161,511,11,16,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,12,0,0,,,,,,,Type1,,
1.74E+12,29,/jforum/-129-1,200,,Admin 1-9,text,TRUE,,15912,466,11,16,http://172.26.129.206:8080/jforum/install.jsp,23,0,10,,,,,,,Type1,,
1.74E+12,29,/jforum/forums/list.page-143,200,,Admin 1-5,text,TRUE,,27908,525,11,16,http://172.26.129.206:8080/jforum/forums/list.page,21,0,0,,,,,,,Type32,,
1.74E+12,10,/jforum/ping_session.jsp-158,200,,Admin 1-1,text,TRUE,,543,533,11,16,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/images/transp.gif-154,200,,Admin 1-3,bin,TRUE,,292,467,12,17,http://172.26.129.206:8080/jforum/images/transp.gif,9,0,0,,,,,,,Type37,,
1.74E+12,13,/jforum/user/login.page-134,200,,Admin 1-6,text,TRUE,,6247,529,12,17,http://172.26.129.206:8080/jforum/user/login.page,12,0,0,,,,,,,Type60,,
1.74E+12,11,/jforum/ping_session.jsp-500,200,,Admin2 2-1,text,TRUE,,543,554,5,17,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-156,200,,Admin 1-2,text,TRUE,,543,534,12,17,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-147,200,,Admin 1-4,text,TRUE,,543,527,12,17,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-491,200,,Admin2 2-5,text,TRUE,,543,546,5,17,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,40,/jforum/forums/list.page-494,200,,Admin2 2-4,text,TRUE,,27907,605,5,17,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,28,0,0,,,,,,,Type32,,
1.74E+12,69,/jforum/jforum.page-127,200,,Admin 1-10,text,TRUE,,16449,1788,12,17,http://172.26.129.206:8080/jforum/install.jsp,19,0,10,,,,,,,Type38,,
1.74E+12,19,/jforum/jforum.page-127-0,302,,Admin 1-10,,TRUE,,221,413,12,17,http://172.26.129.206:8080/jforum/jforum.page,19,0,10,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page-127-1,302,,Admin 1-10,,TRUE,,155,454,12,17,http://172.26.129.206:8080/jforum,13,0,0,,,,,,,Type38,,
1.74E+12,9,/jforum/jforum.page-127-2,301,,Admin 1-10,text,TRUE,,161,455,12,17,http://172.26.129.206:8080/jforum/,9,0,0,,,,,,,Type38,,
1.74E+12,28,/jforum/jforum.page-127-3,200,,Admin 1-10,text,TRUE,,15912,466,12,17,http://172.26.129.206:8080/jforum/install.jsp,21,0,10,,,,,,,Type38,,
1.74E+12,17,/jforum/jforum.page-492,200,,Admin2 2-3,text,TRUE,,6379,921,5,17,http://172.26.129.206:8080/jforum/jforum.page,17,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/ping_session.jsp-135,200,,Admin 1-6,text,TRUE,,543,526,12,17,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/hottestTopics/list.page-155,200,,Admin 1-3,text,TRUE,,5642,543,12,17,http://172.26.129.206:8080/jforum/hottestTopics/list.page,11,0,0,,,,,,,Type36,,
1.74E+12,13,/jforum/topDownloads/list.page-157,200,,Admin 1-2,text,TRUE,,5655,543,12,17,http://172.26.129.206:8080/jforum/topDownloads/list.page,13,0,0,,,,,,,Type55,,
1.74E+12,10,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-4,bin,TRUE,,468,566,5,17,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,10,0,0,,,,,,,Type54,,
1.74E+12,19,/jforum/jforum.page-139,200,,Admin 1-5,text,TRUE,,6379,842,12,17,http://172.26.129.206:8080/jforum/jforum.page,18,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/recentTopics/list.page-151,200,,Admin 1-4,text,TRUE,,5642,536,12,17,http://172.26.129.206:8080/jforum/recentTopics/list.page,13,0,0,,,,,,,Type53,,
1.74E+12,29,/jforum/forums/list.page-130,200,,Admin 1-7,text,TRUE,,27908,471,12,17,http://172.26.129.206:8080/jforum/forums/list.page,18,0,0,,,,,,,Type32,,
1.74E+12,38,/jforum/forums/list.page-494,200,,Admin2 2-2,text,TRUE,,27908,605,5,17,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,23,0,0,,,,,,,Type32,,
1.74E+12,18,/jforum/jforum.page-492,200,,Admin2 2-5,text,TRUE,,6379,921,5,17,http://172.26.129.206:8080/jforum/jforum.page,17,0,0,,,,,,,Type38,,
1.74E+12,27,/jforum/forums/list.page-130,200,,Admin 1-9,text,TRUE,,27908,471,12,17,http://172.26.129.206:8080/jforum/forums/list.page,18,0,0,,,,,,,Type32,,
1.74E+12,29,/jforum/forums/list.page-130,200,,Admin 1-8,text,TRUE,,27907,471,12,17,http://172.26.129.206:8080/jforum/forums/list.page,21,0,0,,,,,,,Type32,,
1.74E+12,11,/jforum/ping_session.jsp-156,200,,Admin 1-3,text,TRUE,,543,534,12,17,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-158,200,,Admin 1-2,text,TRUE,,543,533,12,17,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-498,200,,Admin2 2-4,text,TRUE,,543,603,5,17,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-152,200,,Admin 1-4,text,TRUE,,543,533,12,18,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-133,200,,Admin 1-7,text,TRUE,,543,527,12,18,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-140,200,,Admin 1-5,text,TRUE,,543,522,12,18,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,29,/jforum/forums/show/1.page-501,200,,Admin2 2-1,text,TRUE,,27966,559,6,18,http://172.26.129.206:8080/jforum/forums/show/1.page,20,0,0,,,,,,,Type34,,
1.74E+12,10,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-2,bin,TRUE,,468,566,6,18,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,10,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-133,200,,Admin 1-9,text,TRUE,,543,527,12,18,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-133,200,,Admin 1-8,text,TRUE,,543,527,12,18,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/topDownloads/list.page-157,200,,Admin 1-3,text,TRUE,,5655,543,12,18,http://172.26.129.206:8080/jforum/topDownloads/list.page,10,0,0,,,,,,,Type55,,
1.74E+12,12,/jforum/forums/newMessages.page-499,200,,Admin2 2-4,text,TRUE,,9381,613,6,18,http://172.26.129.206:8080/jforum/forums/newMessages.page,11,0,0,,,,,,,Type33,,
1.74E+12,11,/jforum/user/login.page-134,200,,Admin 1-7,text,TRUE,,6247,529,13,19,http://172.26.129.206:8080/jforum/user/login.page,9,0,0,,,,,,,Type60,,
1.74E+12,11,/jforum/templates/default/images/xml_button.gif-153,200,,Admin 1-4,bin,TRUE,,897,489,13,19,http://172.26.129.206:8080/jforum/templates/default/images/xml_button.gif,11,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-498,200,,Admin2 2-2,text,TRUE,,543,603,6,19,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,70,/jforum/jforum.page-127,200,,Admin 1-11,text,TRUE,,16449,1788,13,19,http://172.26.129.206:8080/jforum/install.jsp,19,0,8,,,,,,,Type38,,
1.74E+12,19,/jforum/jforum.page-127-0,302,,Admin 1-11,,TRUE,,221,413,13,19,http://172.26.129.206:8080/jforum/jforum.page,19,0,8,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-1,302,,Admin 1-11,,TRUE,,155,454,13,19,http://172.26.129.206:8080/jforum,8,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page-127-2,301,,Admin 1-11,text,TRUE,,161,455,13,19,http://172.26.129.206:8080/jforum/,12,0,0,,,,,,,Type38,,
1.74E+12,29,/jforum/jforum.page-127-3,200,,Admin 1-11,text,TRUE,,15912,466,13,19,http://172.26.129.206:8080/jforum/install.jsp,21,0,10,,,,,,,Type38,,
1.74E+12,29,/jforum/forums/list.page-143,200,,Admin 1-6,text,TRUE,,27908,525,13,19,http://172.26.129.206:8080/jforum/forums/list.page,19,0,0,,,,,,,Type32,,
1.74E+12,13,/jforum/js/list/moderation.page-502,200,,Admin2 2-1,text,TRUE,,1896,405,6,19,http://172.26.129.206:8080/jforum/js/list/moderation.page,13,0,0,,,,,,,Type39,,
1.74E+12,38,/jforum/-129,200,,Admin 1-10,text,TRUE,,16073,977,13,19,http://172.26.129.206:8080/jforum/install.jsp,12,0,0,,,,,,,Type1,,
1.74E+12,12,/jforum/-129-0,301,,Admin 1-10,text,TRUE,,161,511,13,19,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,12,0,0,,,,,,,Type1,,
1.74E+12,26,/jforum/-129-1,200,,Admin 1-10,text,TRUE,,15912,466,13,19,http://172.26.129.206:8080/jforum/install.jsp,19,0,9,,,,,,,Type1,,
1.74E+12,12,/jforum/user/login.page-134,200,,Admin 1-8,text,TRUE,,6247,529,13,19,http://172.26.129.206:8080/jforum/user/login.page,12,0,0,,,,,,,Type60,,
1.74E+12,12,/jforum/user/login.page-134,200,,Admin 1-9,text,TRUE,,6247,529,13,19,http://172.26.129.206:8080/jforum/user/login.page,12,0,0,,,,,,,Type60,,
1.74E+12,11,/jforum/ping_session.jsp-158,200,,Admin 1-3,text,TRUE,,543,533,13,19,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/jforum.page-141,200,,Admin 1-5,text,TRUE,,6379,837,13,19,http://172.26.129.206:8080/jforum/jforum.page,18,0,0,,,,,,,Type38,,
1.74E+12,44,/jforum/forums/list.page-494,200,,Admin2 2-3,text,TRUE,,27908,605,6,19,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,21,0,0,,,,,,,Type32,,
1.74E+12,17,/jforum/ping_session.jsp-500,200,,Admin2 2-4,text,TRUE,,543,554,6,19,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/images/transp.gif-154,200,,Admin 1-4,bin,TRUE,,292,467,13,19,http://172.26.129.206:8080/jforum/images/transp.gif,15,0,0,,,,,,,Type37,,
1.74E+12,15,/jforum/ping_session.jsp-135,200,,Admin 1-7,text,TRUE,,543,526,13,19,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/ping_session.jsp-503,200,,Admin2 2-1,text,TRUE,,543,549,6,19,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/user/login.page-490,200,,Admin2 2-6,text,TRUE,,6785,552,6,19,http://172.26.129.206:8080/jforum/user/login.page,25,0,9,,,,,,,Type60,,
1.74E+12,16,/jforum/forums/newMessages.page-499,200,,Admin2 2-2,text,TRUE,,9381,613,6,19,http://172.26.129.206:8080/jforum/forums/newMessages.page,16,0,0,,,,,,,Type33,,
1.74E+12,11,/jforum/ping_session.jsp-135,200,,Admin 1-8,text,TRUE,,543,526,13,19,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-135,200,,Admin 1-9,text,TRUE,,543,526,13,19,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,20,/jforum/jforum.page-139,200,,Admin 1-6,text,TRUE,,6379,842,13,20,http://172.26.129.206:8080/jforum/jforum.page,14,0,0,,,,,,,Type38,,
1.74E+12,66,/jforum/user/list.page-159,200,,Admin 1-1,text,TRUE,,16480,2216,13,20,http://172.26.129.206:8080/jforum/install.jsp,12,0,0,,,,,,,Type59,,
1.74E+12,41,/jforum/forums/list.page-494,200,,Admin2 2-5,text,TRUE,,27908,605,7,20,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,23,0,0,,,,,,,Type32,,
1.74E+12,12,/jforum/user/list.page-159-0,302,,Admin 1-1,,TRUE,,196,534,13,20,http://172.26.129.206:8080/jforum/user/list.page,12,0,0,,,,,,,Type59,,
1.74E+12,11,/jforum/user/list.page-159-1,302,,Admin 1-1,,TRUE,,211,575,13,20,http://172.26.129.206:8080/jforum?OWASP_CSRFTOKEN=37FL-0Z71-WYEV-M24F-V3T8-GU3R-X6RZ-IUUR,11,0,0,,,,,,,Type59,,
1.74E+12,11,/jforum/user/list.page-159-2,301,,Admin 1-1,text,TRUE,,161,576,13,20,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=37FL-0Z71-WYEV-M24F-V3T8-GU3R-X6RZ-IUUR,11,0,0,,,,,,,Type59,,
1.74E+12,31,/jforum/user/list.page-159-3,200,,Admin 1-1,text,TRUE,,15912,531,13,20,http://172.26.129.206:8080/jforum/install.jsp,23,0,8,,,,,,,Type59,,
1.74E+12,19,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-5,bin,TRUE,,468,490,13,20,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,19,0,0,,,,,,,Type54,,
1.74E+12,19,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-3,bin,TRUE,,468,566,7,20,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,19,0,0,,,,,,,Type54,,
1.74E+12,41,/jforum/ping_session.jsp-491,200,,Admin2 2-6,text,TRUE,,543,546,8,22,http://172.26.129.206:8080/jforum/ping_session.jsp,41,0,0,,,,,,,Type41,,
1.74E+12,41,/jforum/ping_session.jsp-500,200,,Admin2 2-2,text,TRUE,,543,554,8,22,http://172.26.129.206:8080/jforum/ping_session.jsp,41,0,0,,,,,,,Type41,,
1.74E+12,48,/jforum/hottestTopics/list.page-155,200,,Admin 1-4,text,TRUE,,5642,543,14,22,http://172.26.129.206:8080/jforum/hottestTopics/list.page,48,0,0,,,,,,,Type36,,
1.74E+12,60,/jforum/forums/list.page-130,200,,Admin 1-10,text,TRUE,,27908,471,14,22,http://172.26.129.206:8080/jforum/forums/list.page,20,0,0,,,,,,,Type32,,
1.74E+12,41,/jforum/templates/default/images/spacer.gif-160,200,,Admin 1-1,bin,TRUE,,286,477,14,22,http://172.26.129.206:8080/jforum/templates/default/images/spacer.gif,41,0,0,,,,,,,Type54,,
1.74E+12,41,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-5,bin,TRUE,,468,566,8,22,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,41,0,0,,,,,,,Type54,,
1.74E+12,41,/jforum/ping_session.jsp-140,200,,Admin 1-6,text,TRUE,,543,522,14,22,http://172.26.129.206:8080/jforum/ping_session.jsp,41,0,0,,,,,,,Type41,,
1.74E+12,31,/jforum/ping_session.jsp-147,200,,Admin 1-5,text,TRUE,,543,527,14,22,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,31,/jforum/ping_session.jsp-498,200,,Admin2 2-3,text,TRUE,,543,603,8,22,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,103,/jforum/jforum.page-127,200,,Admin 1-12,text,TRUE,,16449,1788,14,22,http://172.26.129.206:8080/jforum/install.jsp,21,0,13,,,,,,,Type38,,
1.74E+12,21,/jforum/jforum.page-127-0,302,,Admin 1-12,,TRUE,,221,413,14,22,http://172.26.129.206:8080/jforum/jforum.page,21,0,13,,,,,,,Type38,,
1.74E+12,8,/jforum/jforum.page-127-1,302,,Admin 1-12,,TRUE,,155,454,14,22,http://172.26.129.206:8080/jforum,8,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/jforum.page-127-2,301,,Admin 1-12,text,TRUE,,161,455,14,22,http://172.26.129.206:8080/jforum/,10,0,0,,,,,,,Type38,,
1.74E+12,63,/jforum/jforum.page-127-3,200,,Admin 1-12,text,TRUE,,15912,466,14,22,http://172.26.129.206:8080/jforum/install.jsp,54,0,13,,,,,,,Type38,,
1.74E+12,60,/jforum/user/login.page-490,200,,Admin2 2-7,text,TRUE,,6785,552,9,23,http://172.26.129.206:8080/jforum/user/login.page,48,0,38,,,,,,,Type60,,
1.74E+12,78,/jforum/-129,200,,Admin 1-11,text,TRUE,,16073,977,14,23,http://172.26.129.206:8080/jforum/install.jsp,14,0,0,,,,,,,Type1,,
1.74E+12,64,/jforum/forums/list.page-143,200,,Admin 1-7,text,TRUE,,27908,525,14,23,http://172.26.129.206:8080/jforum/forums/list.page,48,0,0,,,,,,,Type32,,
1.74E+12,14,/jforum/-129-0,301,,Admin 1-11,text,TRUE,,161,511,14,23,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=YB7Z-SH0T-PL0Q-M7WL-419Z-S150-1437-ARGF,14,0,0,,,,,,,Type1,,
1.74E+12,64,/jforum/-129-1,200,,Admin 1-11,text,TRUE,,15912,466,14,23,http://172.26.129.206:8080/jforum/install.jsp,49,0,18,,,,,,,Type1,,
1.74E+12,63,/jforum/forums/list.page-143,200,,Admin 1-8,text,TRUE,,27908,525,14,23,http://172.26.129.206:8080/jforum/forums/list.page,47,0,0,,,,,,,Type32,,
1.74E+12,63,/jforum/forums/list.page-143,200,,Admin 1-9,text,TRUE,,27908,525,14,23,http://172.26.129.206:8080/jforum/forums/list.page,47,0,0,,,,,,,Type32,,
1.74E+12,65,/jforum/forums/list.page-504,200,,Admin2 2-1,text,TRUE,,27908,552,9,23,http://172.26.129.206:8080/jforum/forums/list.page,49,0,0,,,,,,,Type32,,
1.74E+12,66,/jforum/forums/show/1.page-501,200,,Admin2 2-4,text,TRUE,,27966,559,9,23,http://172.26.129.206:8080/jforum/forums/show/1.page,49,0,0,,,,,,,Type34,,
1.74E+12,24,/jforum/jforum.page-492,200,,Admin2 2-6,text,TRUE,,6379,921,9,23,http://172.26.129.206:8080/jforum/jforum.page,24,0,0,,,,,,,Type38,,
1.74E+12,17,/jforum/ping_session.jsp-133,200,,Admin 1-10,text,TRUE,,543,527,14,23,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-156,200,,Admin 1-4,text,TRUE,,543,534,14,23,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-498,200,,Admin2 2-5,text,TRUE,,543,603,9,23,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/templates/default/images/star_on.gif-161,200,,Admin 1-1,bin,TRUE,,507,478,14,23,http://172.26.129.206:8080/jforum/templates/default/images/star_on.gif,17,0,0,,,,,,,Type54,,
1.74E+12,17,/jforum/recentTopics/list.page-151,200,,Admin 1-5,text,TRUE,,5642,536,14,23,http://172.26.129.206:8080/jforum/recentTopics/list.page,16,0,0,,,,,,,Type53,,
1.74E+12,18,/jforum/jforum.page-141,200,,Admin 1-6,text,TRUE,,6379,837,14,23,http://172.26.129.206:8080/jforum/jforum.page,18,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/forums/newMessages.page-499,200,,Admin2 2-3,text,TRUE,,9381,613,9,23,http://172.26.129.206:8080/jforum/forums/newMessages.page,16,0,0,,,,,,,Type33,,
1.74E+12,42,/jforum/user/login.page-490,200,,Admin2 2-8,text,TRUE,,6785,552,9,23,http://172.26.129.206:8080/jforum/user/login.page,42,0,26,,,,,,,Type60,,
1.74E+12,104,/jforum/user/list.page-159,200,,Admin 1-2,text,TRUE,,16480,2216,15,24,http://172.26.129.206:8080/jforum/install.jsp,11,0,0,,,,,,,Type59,,
1.74E+12,11,/jforum/user/list.page-159-0,302,,Admin 1-2,,TRUE,,196,534,15,24,http://172.26.129.206:8080/jforum/user/list.page,11,0,0,,,,,,,Type59,,
1.74E+12,19,/jforum/user/list.page-159-1,302,,Admin 1-2,,TRUE,,211,575,15,24,http://172.26.129.206:8080/jforum?OWASP_CSRFTOKEN=ZORF-9Z97-LXSA-Y6LJ-M1HB-Z348-90PD-3LBM,19,0,0,,,,,,,Type59,,
1.74E+12,19,/jforum/user/list.page-159-2,301,,Admin 1-2,text,TRUE,,161,576,15,24,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=ZORF-9Z97-LXSA-Y6LJ-M1HB-Z348-90PD-3LBM,19,0,0,,,,,,,Type59,,
1.74E+12,55,/jforum/user/list.page-159-3,200,,Admin 1-2,text,TRUE,,15912,531,15,24,http://172.26.129.206:8080/jforum/install.jsp,48,0,31,,,,,,,Type59,,
1.74E+12,10,/jforum/ping_session.jsp-491,200,,Admin2 2-7,text,TRUE,,543,546,9,24,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-505,200,,Admin2 2-1,text,TRUE,,543,547,9,24,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/templates/default/images/star_off.gif-162,200,,Admin 1-1,bin,TRUE,,424,479,15,24,http://172.26.129.206:8080/jforum/templates/default/images/star_off.gif,11,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-500,200,,Admin2 2-3,text,TRUE,,543,554,9,24,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-491,200,,Admin2 2-8,text,TRUE,,543,546,9,24,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-6,bin,TRUE,,468,490,15,24,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,12,0,0,,,,,,,Type54,,
1.74E+12,12,/jforum/ping_session.jsp-152,200,,Admin 1-5,text,TRUE,,543,533,15,24,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,96,/jforum/forums/list.page-130,200,,Admin 1-11,text,TRUE,,27908,471,15,25,http://172.26.129.206:8080/jforum/forums/list.page,96,0,0,,,,,,,Type32,,
1.74E+12,95,/jforum/forums/list.page-494,200,,Admin2 2-6,text,TRUE,,27908,605,10,25,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,95,0,0,,,,,,,Type32,,
